audio_path|text
audio_143.wav|กะสำคัญอยู่ ถ้าเกิดว่ามีพวกรูปถ่ายหรือว่าคลิปกะสิเฮ็ดให้หลักฐานนั้นมีน้ำหนักหลายกว่าถ้าบ่มี
audio_144.wav|กะกะว่ามีข้อดีคือบ่ต้องเสียดอก จ่ายยามใดกะได้ ตกลงกันได้
audio_145.wav|อยากแนะนำอยู่ ซุมื้อนี้พ่อกับแม่กะสิแบบว่า ป่วยออดออดแอดแอดอยู่ เพิ่นเฒ่าแล้วแหม กะเลยอยากให้เพิ่นเฮ็ด จะบ่ต้องจ่ายค่ารักษาแพง ยาม  เอ่อ อันนั้นแหละ
audio_146.wav|ข้อยคึดว่าลงทุนกับหุ้น เพราะมันเติบโตในระยะยาว มีโอกาสเฮ็ดกำไรจากราคาหุ้นแต่ต้องลงทุนเป็นประจำ ต้องรอบคอบในการเลือกลงทุนนำ
audio_147.wav|โอ้ย ข้อยบ่อยากมีดอก ตอนนี้มีหมาอยู่สองโต มีแมวอีกสามโต สิตายพอโตแล้ว
audio_148.wav|เฮ็ดธุรกรรมการเงินอยู่ธนาคาร ในอนาคตกะสิเปลี่ยนไปอยู่ เพราะว่า คนส่วนมากกะสิมีธนาคารอยู่ในมือถือเจ้าของอยู่แล้ว 
audio_149.wav|การเลี้ยงงัวเลี้ยงควายไว้ในงัวนี่งัวคือทรัพย์สินอย่างหนึ่งของงัว คันงัวขายงัวคือจั่งเงินหาย
audio_150.wav|ถ้าเฮาจำเป็นต้องได้เฮาอยู่อาจจะ จะต้องมีหลายใบเฮาดีครับ เพราะว่าบางเที่ยเฮาต้องซื้อของในบางร้านมันเฮาเฮ็ดได้แหน่ บางอันเฮาเฮ็ดบ่ได้จั่งซี้นะ เฮาเลยต้องมีหลายหลายใบสแปร์ไว้
audio_151.wav|ในความคิดของข้อยนี่คิดว่าคนที่เพิ่นทะเลาะกันหรือว่าเถียงกันโซเชียลนี่กะ คิดว่าบางเรื่องเขากะ อันใดที่อภัยให้กันได้กะอภัยดีกว่า
audio_152.wav|ผมกะคิดว่าพนักงานกะน่าจะมีมาตรการดูแลของผู้ผู้ผู้พิการใน  เพิ่นหรือเปล่า เพราะว่าผมบ่เคย บ่เคยรู้เลยครับว่าเพิ่นปฏิบัติจั่งใด แต่เพิ่นกะน่าจะมีข้อปฏิบัติของเพิ่นละมั้งครับ ใช่บ่ น่าจะแม่นล่ะ
